Trial,MSE,Params,Best Trial
1449,6.322059629,"{'a11': 8.8872117098104, 'b11': 0.47680496845451337, 'c11': 0.09475715208835411, 'a12': 0.4183915558844029, 'b12': 0.18493787420820865, 'c12': 1.3674009015095574, 'a13': 5.283867314900957, 'b13': 0.5335316745694495, 'c13': 2.1083442852807814, 'a21': 6.685194194594069, 'b21': 0.6739322517722391, 'c21': 0.9051960790967756, 'a22': 9.637152026390057, 'b22': 0.8733232691616117, 'c22': 2.5816925761415477, 'a23': 5.236317432053395, 'b23': 0.4901703745278053, 'c23': 0.9408353975438836, 'a31': 5.466734532649665, 'b31': 0.8179317621795249, 'c31': 4.550343557414363, 'a32': 2.573178865175066, 'b32': 0.3897060144957616, 'c32': 0.6006131473830439, 'a33': 8.655624720128337, 'b33': 0.6162759559900857, 'c33': 5.105348331593614}",1403
1450,5.854024076,"{'a11': 8.715845931950541, 'b11': 1.2909273047043408, 'c11': 0.6859808938526915, 'a12': 1.0948500858219419, 'b12': 0.19221124119402327, 'c12': 0.38865097621052, 'a13': 5.717361444521809, 'b13': 0.13865649957831117, 'c13': 3.3184064827092574, 'a21': 7.033931838147558, 'b21': 0.9764873295176045, 'c21': 0.31081063602040526, 'a22': 9.44595373106171, 'b22': 0.47642344112568813, 'c22': 2.748198196815436, 'a23': 5.506828411294789, 'b23': 0.7306779100002356, 'c23': 1.2429981962006882, 'a31': 6.291322649199457, 'b31': 0.4536889343443179, 'c31': 3.4296606475664264, 'a32': 1.9401358477812642, 'b32': 0.920723542539091, 'c32': 0.8171090230339626, 'a33': 9.43087982066254, 'b33': 0.45908543768506166, 'c33': 4.862324527272265}",1403
1451,6.489387070,"{'a11': 9.011962279786966, 'b11': 0.8203334806700074, 'c11': 0.9311779688947934, 'a12': 1.0132803210565045, 'b12': 0.21176194971917994, 'c12': 1.5872764652132334, 'a13': 5.758310693735248, 'b13': 0.20519632635935067, 'c13': 3.022199605330025, 'a21': 7.283026932891621, 'b21': 0.33456263939053443, 'c21': 0.8203917849050724, 'a22': 9.329313201502417, 'b22': 0.025667540412270706, 'c22': 2.7651549952658554, 'a23': 5.270935096489493, 'b23': 1.3416676327934745, 'c23': 2.4392177550605783, 'a31': 5.7951814414445115, 'b31': 0.3353750385729491, 'c31': 3.153368455566815, 'a32': 2.1879151256371268, 'b32': 0.07522974124895399, 'c32': 1.068530879188595, 'a33': 9.458561593952009, 'b33': 0.5281098630348365, 'c33': 6.247109608554121}",1403
1452,6.074582487,"{'a11': 8.96463551453077, 'b11': 0.16216018774561003, 'c11': 1.1552318823480083, 'a12': 0.5535137414981988, 'b12': 1.0026448756013995, 'c12': 0.8801944346472841, 'a13': 5.475588407593949, 'b13': 0.5828630145510824, 'c13': 2.521238077537001, 'a21': 7.443603588576724, 'b21': 0.42690011889713103, 'c21': 1.2635039991389412, 'a22': 9.519176291275523, 'b22': 0.27264414822214966, 'c22': 2.084627240660233, 'a23': 4.50786298732671, 'b23': 0.12534101152206611, 'c23': 2.052407945097935, 'a31': 6.127053279720197, 'b31': 0.7632935797963165, 'c31': 3.2589558680271673, 'a32': 2.193443630819943, 'b32': 1.3176635447726288, 'c32': 0.9858931834092799, 'a33': 9.546971907956735, 'b33': 0.2385062920209427, 'c33': 5.935225575556351}",1403
1453,7.650888998,"{'a11': 9.00789962005349, 'b11': 0.7963480172574613, 'c11': 0.8878656374103077, 'a12': 1.223620723557836, 'b12': 0.23407055065578786, 'c12': 1.2985964595460475, 'a13': 4.977147759224243, 'b13': 0.15552484459546684, 'c13': 2.59893131044288, 'a21': 7.410893404654473, 'b21': 0.626914964622709, 'c21': 1.4678960620307584, 'a22': 8.995579461980903, 'b22': 0.0822343099272318, 'c22': 1.4154582936239963, 'a23': 4.971727716820035, 'b23': 0.7746850858315939, 'c23': 1.5163092317734506, 'a31': 6.302561499204225, 'b31': 0.9253475085073712, 'c31': 3.1859795785775242, 'a32': 1.7284306027664869, 'b32': 0.5647330611049391, 'c32': 1.0669794185783006, 'a33': 8.831935733185942, 'b33': 0.2248403358584532, 'c33': 5.077243481682258}",1403
1454,5.581609940,"{'a11': 9.305774779571816, 'b11': 0.9619957495285244, 'c11': 0.940144083100948, 'a12': 1.0737614089457197, 'b12': 0.099543738507196, 'c12': 0.723973869500072, 'a13': 6.047768052775273, 'b13': 0.6001441185083655, 'c13': 2.0505442089728136, 'a21': 6.753203818858124, 'b21': 0.3841600030242925, 'c21': 0.9940158648251574, 'a22': 9.53878847417884, 'b22': 0.6127324197968631, 'c22': 2.415720881842765, 'a23': 5.112366369848375, 'b23': 1.1247347000139423, 'c23': 1.5817514515838993, 'a31': 5.705805641936492, 'b31': 0.5345896293788349, 'c31': 4.136988604617896, 'a32': 1.9486008719434487, 'b32': 0.5169307660344349, 'c32': 0.639287383124462, 'a33': 9.144541426323736, 'b33': 0.0809343877122381, 'c33': 5.159702120161248}",1403
1455,6.564023713,"{'a11': 8.824691359330975, 'b11': 0.3326362846641459, 'c11': 0.6568921670463198, 'a12': 1.2239209338409425, 'b12': 0.6208076537332725, 'c12': 1.090321205727555, 'a13': 4.499053582952779, 'b13': 1.1831881355967893, 'c13': 2.7763227421533005, 'a21': 6.829426487724534, 'b21': 0.5247631962901056, 'c21': 1.311959151019229, 'a22': 9.237438988332515, 'b22': 0.9277518506932723, 'c22': 2.484979827750492, 'a23': 5.342166195246917, 'b23': 0.5543599015890348, 'c23': 1.8305300287406794, 'a31': 6.299821512818721, 'b31': 0.44266885918048327, 'c31': 4.073475474117249, 'a32': 2.1362207623586102, 'b32': 0.27365388434034443, 'c32': 0.8751220482073269, 'a33': 8.92756297852941, 'b33': 0.6380472741005747, 'c33': 5.754927297756204}",1403
1456,6.492144797,"{'a11': 9.155603121005132, 'b11': 0.9129625438384579, 'c11': 1.128547643745695, 'a12': 0.13421996056883467, 'b12': 0.31972691985221446, 'c12': 1.1087393316532002, 'a13': 4.382430079933575, 'b13': 0.9429343093598281, 'c13': 4.265937514617001, 'a21': 6.721315764869354, 'b21': 0.287274171092741, 'c21': 0.24419853460855812, 'a22': 9.365381104528261, 'b22': 0.38683995070874705, 'c22': 2.1842099704717857, 'a23': 5.72198823343934, 'b23': 0.5743300851158049, 'c23': 1.878487333887645, 'a31': 6.272783910801904, 'b31': 0.6598870570302655, 'c31': 3.755687513660342, 'a32': 2.2613226403374695, 'b32': 0.589125290371536, 'c32': 0.9139667420862243, 'a33': 8.785649337567364, 'b33': 0.9086752339125114, 'c33': 4.810008339862682}",1403
1457,6.344532065,"{'a11': 8.728752605116096, 'b11': 0.6782001428640306, 'c11': 0.7619455198654732, 'a12': 0.46399789877353737, 'b12': 0.782470159434191, 'c12': 1.1156926777735248, 'a13': 5.340774170916446, 'b13': 0.4007279074293862, 'c13': 3.237920462802146, 'a21': 7.857257838386663, 'b21': 0.24294066922682056, 'c21': 0.5941820454661284, 'a22': 9.38240494685904, 'b22': 0.0796028325383458, 'c22': 2.977956355051605, 'a23': 5.286033663268561, 'b23': 0.7419242548476608, 'c23': 1.4664723693398511, 'a31': 6.0882786764337515, 'b31': 0.3526343809471737, 'c31': 3.5598002312050587, 'a32': 2.202112842191558, 'b32': 1.1871908177664836, 'c32': 0.7798617879460579, 'a33': 9.172504290241381, 'b33': 0.860665390401106, 'c33': 5.630525456267474}",1403
1458,7.376033025,"{'a11': 8.312974831199346, 'b11': 0.4629303794050927, 'c11': 0.45079325996280484, 'a12': 0.6686678233957677, 'b12': 0.2584121974399196, 'c12': 1.230066726196509, 'a13': 5.263627972117942, 'b13': 0.3646584584331222, 'c13': 2.6514087362556893, 'a21': 6.305718583383155, 'b21': 0.7423666741917163, 'c21': 0.9184093628327634, 'a22': 9.095090776731887, 'b22': 0.6097512916078199, 'c22': 2.3573550911070433, 'a23': 5.86164213294799, 'b23': 0.15310460653866853, 'c23': 2.5307270167214755, 'a31': 6.063251053047251, 'b31': 1.1649535858933484, 'c31': 3.737961400060233, 'a32': 1.628159338291153, 'b32': 0.9080976682796066, 'c32': 0.930660224272433, 'a33': 9.231841481049297, 'b33': 1.2133305931338247, 'c33': 5.4371684763144055}",1403
1459,6.224143819,"{'a11': 8.924642559722036, 'b11': 0.9128161075039848, 'c11': 0.4520151176816406, 'a12': 0.8074072965878072, 'b12': 0.6282952538315223, 'c12': 0.7754311536402363, 'a13': 5.027378470333715, 'b13': 0.6538930835216182, 'c13': 2.4853725773336026, 'a21': 6.90334811854742, 'b21': 0.130454984507264, 'c21': 1.0651122985217527, 'a22': 9.267344892674048, 'b22': 0.02917667415071304, 'c22': 2.3398680770188545, 'a23': 5.3338423042960335, 'b23': 0.903582516313848, 'c23': 2.4206166619482055, 'a31': 5.450035896432721, 'b31': 0.18489206442744693, 'c31': 3.649432268558327, 'a32': 1.905140942895186, 'b32': 1.084839195523078, 'c32': 0.46564092954488046, 'a33': 9.345855980634987, 'b33': 0.4535134144025077, 'c33': 5.784064487096878}",1403
1460,6.451248494,"{'a11': 9.205358450920462, 'b11': 0.6324092256551346, 'c11': 1.2807304055922932, 'a12': 0.6452739433587399, 'b12': 0.4449895975653374, 'c12': 1.4091946405295808, 'a13': 4.933623413346852, 'b13': 0.2150560274373142, 'c13': 3.085338075960056, 'a21': 6.676609913098588, 'b21': 0.789979324134115, 'c21': 0.9906206772934482, 'a22': 9.924567335490117, 'b22': 0.5418119875662948, 'c22': 2.492680314111611, 'a23': 5.3910343167163575, 'b23': 0.34525098073617094, 'c23': 1.6553768314134674, 'a31': 5.367233605201001, 'b31': 0.7198621442865504, 'c31': 3.5435203037290277, 'a32': 1.6882768065675986, 'b32': 0.727404480385163, 'c32': 1.0823383805151263, 'a33': 9.093466591083011, 'b33': 0.7841773082430257, 'c33': 5.528523777629192}",1403
1461,5.594382220,"{'a11': 8.542449326724439, 'b11': 0.48252928363153863, 'c11': 0.927812965293293, 'a12': 1.494637926154316, 'b12': 0.045550459217767514, 'c12': 0.8566856794720481, 'a13': 5.580157547400878, 'b13': 0.8212201138985826, 'c13': 2.5904620816782318, 'a21': 6.015734096002664, 'b21': 0.11488969866944487, 'c21': 1.2643909169003347, 'a22': 9.289646029256618, 'b22': 0.33406117858420403, 'c22': 2.0960008069234037, 'a23': 5.4252073548888955, 'b23': 0.6099897933459647, 'c23': 2.2716151673725236, 'a31': 5.957199532412339, 'b31': 0.5990706466188697, 'c31': 3.912906825112471, 'a32': 2.3244819966698533, 'b32': 0.7777076755751402, 'c32': 0.7907553777599281, 'a33': 9.84893828191414, 'b33': 1.4075259254483625, 'c33': 5.417037347701494}",1403
1462,7.220798536,"{'a11': 8.829695159963794, 'b11': 1.4609227801102, 'c11': 0.6917226401727761, 'a12': 0.4524848983354939, 'b12': 0.07666406439669943, 'c12': 0.7943003014811592, 'a13': 6.402565305036474, 'b13': 0.6326659687484382, 'c13': 1.8547477996287025, 'a21': 6.869719699902617, 'b21': 1.1140391112368087, 'c21': 0.7066220507068168, 'a22': 9.697309761323469, 'b22': 0.23165142635478997, 'c22': 2.588230935971616, 'a23': 5.251256391539043, 'b23': 0.44022802518502374, 'c23': 1.2003151168387882, 'a31': 5.94554335697216, 'b31': 0.23922559356170747, 'c31': 3.577008732577707, 'a32': 1.6896920672038807, 'b32': 0.3295601411349935, 'c32': 0.3226156121406342, 'a33': 9.297308748485573, 'b33': 0.43487510170615695, 'c33': 5.536315225304223}",1403
1463,6.602988662,"{'a11': 9.399758427279796, 'b11': 1.110978515479954, 'c11': 0.5880523977270449, 'a12': 0.6874663166479961, 'b12': 0.2749638251995689, 'c12': 1.038264976237069, 'a13': 6.131895392012593, 'b13': 0.6724589867137675, 'c13': 3.0094510244060304, 'a21': 5.9553585517963965, 'b21': 0.8437385759423988, 'c21': 0.7494598880391758, 'a22': 9.776450861390055, 'b22': 0.5134736280818778, 'c22': 2.191142066445248, 'a23': 5.315693578669218, 'b23': 0.3815915957332466, 'c23': 1.952210704969916, 'a31': 6.178462045689354, 'b31': 1.137214271522696, 'c31': 3.5493219191306267, 'a32': 2.1161577683584327, 'b32': 1.0239111432156534, 'c32': 1.4380576805323744, 'a33': 8.859844029147174, 'b33': 0.03529561912126594, 'c33': 5.726858064413191}",1403
1464,6.396173459,"{'a11': 9.480736713756967, 'b11': 0.9496505955371286, 'c11': 0.7821922864779718, 'a12': 1.1817393192887424, 'b12': 0.524633258997553, 'c12': 0.44602763140260065, 'a13': 6.002456985035564, 'b13': 0.3518970000168523, 'c13': 2.374676879799945, 'a21': 6.988520828385797, 'b21': 0.5198503285881926, 'c21': 1.4024227468634178, 'a22': 9.730375295767109, 'b22': 0.7159727126804456, 'c22': 2.541772431546067, 'a23': 5.07588447606867, 'b23': 0.6742352631539729, 'c23': 1.5986771607875716, 'a31': 5.754599439409659, 'b31': 1.3083260529552743, 'c31': 3.629101832886045, 'a32': 1.5200946607201151, 'b32': 0.44889252409791935, 'c32': 1.1552226307240332, 'a33': 9.301403093927535, 'b33': 0.9934252505528395, 'c33': 4.883664025143966}",1403
1465,6.857695161,"{'a11': 8.83831764459235, 'b11': 1.652512849291146, 'c11': 0.8041016391309594, 'a12': 0.4633467981011243, 'b12': 0.36701206957272453, 'c12': 1.1021040966479623, 'a13': 5.749286628995907, 'b13': 0.5375541648638569, 'c13': 2.0714008624244276, 'a21': 7.15495378463939, 'b21': 0.528800143706812, 'c21': 0.7825955753137053, 'a22': 9.301592697783446, 'b22': 0.43594571214919864, 'c22': 2.310948225199106, 'a23': 5.273528713915789, 'b23': 1.3287961652908558, 'c23': 1.4062814284768215, 'a31': 5.838199971038242, 'b31': 0.29253050852546497, 'c31': 3.6800343605213452, 'a32': 2.0893714029689896, 'b32': 1.2428261501307305, 'c32': 1.459212076328063, 'a33': 9.696250460767432, 'b33': 0.2574053979135815, 'c33': 5.290254329097414}",1403
1466,9.060837429,"{'a11': 8.611753802633148, 'b11': 0.9738355365856509, 'c11': 1.1597498629458345, 'a12': 0.839882104061451, 'b12': 0.5036662987571812, 'c12': 0.3831710644592765, 'a13': 5.601568270894058, 'b13': 0.13009708704796813, 'c13': 2.6948100682839327, 'a21': 8.105979122382074, 'b21': 0.1600975056367221, 'c21': 0.7213633569402148, 'a22': 9.191579470987092, 'b22': 0.45706625868812467, 'c22': 2.1723750610365236, 'a23': 4.865004460345603, 'b23': 1.0004099883589836, 'c23': 1.4155626984177268, 'a31': 5.891858110204279, 'b31': 0.4086663365692096, 'c31': 3.4495486997345925, 'a32': 2.162613996302896, 'b32': 1.3967151352920406, 'c32': 1.29846264388814, 'a33': 8.990790760259827, 'b33': 0.2796456936064447, 'c33': 5.721691498151839}",1403
1467,6.408845048,"{'a11': 9.522599851963967, 'b11': 1.4709109687805262, 'c11': 0.943476579383959, 'a12': 0.9678805338852057, 'b12': 0.2465549458355834, 'c12': 1.2942026212443247, 'a13': 5.223990236703671, 'b13': 0.5588552479115665, 'c13': 2.2817617786029674, 'a21': 7.757371653226914, 'b21': 0.17370186753482275, 'c21': 0.5525307353884177, 'a22': 9.559786734175221, 'b22': 0.3818298961756984, 'c22': 2.675987764170873, 'a23': 4.419833683475534, 'b23': 0.6520433820713533, 'c23': 1.1456095714576022, 'a31': 6.22389304433829, 'b31': 0.2210409785859097, 'c31': 3.41252071084798, 'a32': 2.7590793602980206, 'b32': 0.9240152163791481, 'c32': 1.3080146632115137, 'a33': 8.985959620108812, 'b33': 0.15335061849036866, 'c33': 5.433638249151971}",1403
1468,7.206066982,"{'a11': 8.417186342572895, 'b11': 1.106591245527493, 'c11': 0.715118740504725, 'a12': 0.6692159554115901, 'b12': 0.5897850806074878, 'c12': 0.7613425781496952, 'a13': 5.557752326957732, 'b13': 0.9086935198956729, 'c13': 2.817971659893251, 'a21': 6.6310058163912995, 'b21': 0.6509203622867541, 'c21': 1.1284423734498437, 'a22': 9.132541651579936, 'b22': 0.5981041810249856, 'c22': 3.4136222839904846, 'a23': 4.89061382759655, 'b23': 0.9529210209809474, 'c23': 2.1459626882483156, 'a31': 5.6870364031694285, 'b31': 0.6711519632812392, 'c31': 3.4269098767412514, 'a32': 2.7173490398842333, 'b32': 0.024587069431912245, 'c32': 1.0948203838424706, 'a33': 9.485251315255038, 'b33': 0.7686078649571313, 'c33': 5.870775557750015}",1403
1469,6.751025781,"{'a11': 8.835332659242809, 'b11': 1.2235097928443999, 'c11': 1.0965493063913947, 'a12': 1.6019043814589127, 'b12': 0.5639694925786928, 'c12': 0.3221083337345243, 'a13': 5.400278882012326, 'b13': 0.4776505477460786, 'c13': 1.935523893597395, 'a21': 6.581464765309066, 'b21': 0.7131448283861649, 'c21': 1.0676650432223513, 'a22': 9.388383085523943, 'b22': 0.8837694182240201, 'c22': 2.3373442834503626, 'a23': 5.731455698383945, 'b23': 0.15070836366164753, 'c23': 1.7532631226612572, 'a31': 5.769733130157928, 'b31': 0.6337922669828137, 'c31': 4.388344340871853, 'a32': 2.1836922857061265, 'b32': 0.887137349380712, 'c32': 0.44078078880526467, 'a33': 9.232236148187143, 'b33': 0.42023747889569485, 'c33': 5.174423526004284}",1403
1470,5.937324364,"{'a11': 8.128856334392347, 'b11': 0.9330642650521654, 'c11': 0.9456434041161288, 'a12': 0.8738505935128358, 'b12': 0.2708678704521562, 'c12': 0.8837766317775091, 'a13': 5.87815247580628, 'b13': 0.43533435105490514, 'c13': 2.412776018027789, 'a21': 7.31904675285746, 'b21': 0.013569299863503193, 'c21': 0.9097838489167218, 'a22': 9.114790217690896, 'b22': 0.7015093106113814, 'c22': 2.5002475753983218, 'a23': 5.231448307134115, 'b23': 0.7119047758311521, 'c23': 1.5402003944392852, 'a31': 6.584303616243409, 'b31': 0.340843243945983, 'c31': 3.8220113527769612, 'a32': 2.256594117777704, 'b32': 0.5133120587130877, 'c32': 0.8107515961613234, 'a33': 9.32877861299898, 'b33': 0.13416718017348037, 'c33': 5.121169921471186}",1403
1471,5.973927945,"{'a11': 9.172398855232478, 'b11': 0.417225942029389, 'c11': 1.2858218470567904, 'a12': 0.9054269316817569, 'b12': 0.1554598591012364, 'c12': 0.6616541362371198, 'a13': 5.992435245610839, 'b13': 0.6831387133109834, 'c13': 2.1541040276142827, 'a21': 6.708169737956239, 'b21': 0.0610914400367073, 'c21': 1.2879442217906, 'a22': 9.23919824121566, 'b22': 0.7012751532654198, 'c22': 2.268620762060779, 'a23': 5.245051940550731, 'b23': 0.731119164871696, 'c23': 1.5834890913377262, 'a31': 6.260076045609104, 'b31': 0.8145517044058468, 'c31': 3.619205472591131, 'a32': 1.7914747142312977, 'b32': 0.9723869105708659, 'c32': 1.1788708427540135, 'a33': 9.852525705430873, 'b33': 0.19404925523767555, 'c33': 5.507740991428294}",1403
1472,6.299215249,"{'a11': 9.077320948316501, 'b11': 1.1172073538222411, 'c11': 0.8084131263150927, 'a12': 1.1087951133115919, 'b12': 0.6095868080438995, 'c12': 0.8942984576597908, 'a13': 5.426938231223886, 'b13': 0.6872802396553315, 'c13': 2.2303720734335455, 'a21': 6.995671618163138, 'b21': 0.7097322694659809, 'c21': 0.8365049988291084, 'a22': 9.100447328353141, 'b22': 0.31985602725801365, 'c22': 2.305466937121482, 'a23': 5.287166732577085, 'b23': 1.1986838100773258, 'c23': 2.264693321471716, 'a31': 5.554181212290747, 'b31': 0.4186257963784323, 'c31': 3.765427252966486, 'a32': 1.9576577586482524, 'b32': 0.19562045690076857, 'c32': 0.7580163726898989, 'a33': 9.518518376624959, 'b33': 0.18906017820993462, 'c33': 5.383929783803406}",1403
1473,6.886766434,"{'a11': 8.772490063385478, 'b11': 1.0661651640928906, 'c11': 1.3936684066000178, 'a12': 1.11015039254832, 'b12': 0.15259114658903988, 'c12': 0.5195150381210235, 'a13': 5.329673546257376, 'b13': 0.3036525283769305, 'c13': 3.350933082464024, 'a21': 7.435986439939156, 'b21': 1.1799312272471751, 'c21': 0.13021900075192516, 'a22': 9.52538099294625, 'b22': 0.6926896993481162, 'c22': 1.8507549139033517, 'a23': 4.872329727083269, 'b23': 1.3201443205116283, 'c23': 1.3591806913805031, 'a31': 6.512643500906106, 'b31': 1.1033229740858783, 'c31': 4.070720238246878, 'a32': 2.3333308536918484, 'b32': 0.7215100120289928, 'c32': 0.28414519011243816, 'a33': 9.405266974498096, 'b33': 0.6013784851768318, 'c33': 5.313453480823334}",1403
1474,5.782302039,"{'a11': 8.663569607247567, 'b11': 1.0527707371420771, 'c11': 0.8976012219881416, 'a12': 1.345139539650183, 'b12': 0.1346302024331161, 'c12': 1.2751231390081306, 'a13': 5.590973018464083, 'b13': 0.47210884680934373, 'c13': 2.8071372166904065, 'a21': 6.847572375087847, 'b21': 0.16929509701221473, 'c21': 1.0051310379460896, 'a22': 9.159306030960792, 'b22': 0.6302849313763291, 'c22': 2.0399041627199517, 'a23': 5.028716527861018, 'b23': 0.44805973603634575, 'c23': 1.4387279830402155, 'a31': 6.385353251101324, 'b31': 0.2726245429963884, 'c31': 2.8500821130318785, 'a32': 1.6398731541185005, 'b32': 0.6586248080655114, 'c32': 0.966137399853428, 'a33': 9.632072446439166, 'b33': 0.648436389979887, 'c33': 5.707427066300282}",1403
1475,6.531186429,"{'a11': 8.919991479730076, 'b11': 0.8819951715185692, 'c11': 1.318451278933296, 'a12': 1.4788224112716792, 'b12': 0.02402481039223439, 'c12': 0.8218558626865852, 'a13': 5.262242965876478, 'b13': 1.001528696732899, 'c13': 2.735146594757195, 'a21': 7.103240195275189, 'b21': 0.39758273103141595, 'c21': 1.1243535996122727, 'a22': 9.306644834255769, 'b22': 0.12330353115515258, 'c22': 1.7100955472265635, 'a23': 5.658479696269075, 'b23': 0.36035023368466995, 'c23': 1.7710900070623024, 'a31': 5.908503332819945, 'b31': 0.7123469703117028, 'c31': 3.6441054413600305, 'a32': 2.266242285785979, 'b32': 0.934279110411872, 'c32': 1.1890485428675255, 'a33': 9.538617106137348, 'b33': 0.959896765526312, 'c33': 5.722571273848762}",1403
